,datetime,amount,merchant,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device,mcc_group
4405,2023-03-29 05:38:08,1037.29,Chhabra-Chandran,Bihar Sharif,USD,American Express,2025-12-01,Invalid,False,3,In-Person,Mobile,Business services
4406,2021-12-29 18:07:50,3741.48,Andra-Wagle,Naihati,EUR,Visa,2025-03-01,Declined,True,3,In-Person,Mobile,Retail outlet services
4407,2021-04-18 23:23:18,889.96,Manda LLC,Sangli-Miraj & Kupwad,INR,MasterCard,2025-10-01,Declined,False,3,In-Person,Tablet,Government services
4408,2023-02-16 10:05:26,3478.85,Goel Ltd,Mahbubnagar,EUR,Visa,2029-08-01,Invalid,False,0,Online,Desktop,Transportation services
4409,2021-12-31 16:04:53,3265.14,Buch-Kota,Berhampore,INR,Visa,2030-05-01,Declined,True,1,Online,Desktop,Business services
4410,2023-01-29 17:35:48,4745.66,Mane Group,Kamarhati,EUR,MasterCard,2029-03-01,Declined,False,2,Online,Desktop,Miscellaneous stores
4411,2022-03-15 04:23:07,3566.79,Biswas-Venkataraman,Ghaziabad,INR,Visa,2027-09-01,Invalid,True,2,In-Person,Tablet,Transportation services
4412,2023-03-29 23:29:18,2197.48,Raj and Sons,Tinsukia,USD,MasterCard,2032-09-01,Accepted,True,0,Online,Mobile,Government services
4413,2021-01-13 16:26:10,3282.2,Rajan-Butala,Guna,USD,MasterCard,2024-04-01,Declined,False,3,In-Person,Desktop,Miscellaneous stores
4414,2023-01-22 22:02:03,2228.1,"Krish, Vaidya and Balasubramanian",Ramagundam,EUR,Visa,2024-11-01,Declined,True,1,In-Person,Desktop,Contracted services
4415,2022-04-15 11:59:40,1292.69,Rajagopalan-Dhaliwal,Yamunanagar,EUR,American Express,2027-03-01,Accepted,False,3,In-Person,Mobile,Transportation services
4416,2020-08-17 20:08:02,1901.99,"Choudhry, Handa and Bandi",Pali,EUR,American Express,2024-01-01,Declined,True,0,Online,Tablet,Transportation services
4417,2022-04-29 00:41:49,2165.93,Kala PLC,Raichur,INR,MasterCard,2024-04-01,Declined,False,0,In-Person,Tablet,Retail outlet services
4418,2021-09-27 00:56:57,2227.78,"Dutta, Chokshi and Hayre",Jorhat,INR,Visa,2029-01-01,Accepted,False,0,In-Person,Mobile,Professional services and membership organizations
4419,2022-11-15 06:30:34,526.45,Rege-Bansal,Indore,INR,MasterCard,2028-02-01,Accepted,False,1,Online,Tablet,Transportation services
4420,2020-01-20 17:24:42,4677.03,Mammen-Choudhry,Gurgaon,INR,American Express,2030-05-01,Accepted,False,3,In-Person,Mobile,Miscellaneous stores
4421,2023-06-23 02:06:20,3068.31,"Agarwal, Kalita and Acharya",Anantapur,USD,Visa,2029-12-01,Declined,False,3,In-Person,Desktop,Miscellaneous stores
4422,2021-07-09 05:16:32,4712.62,Sachdev-Kalita,Orai,EUR,American Express,2027-11-01,Invalid,False,1,In-Person,Desktop,Miscellaneous stores
4423,2021-06-16 08:18:10,1852.94,Kala Ltd,Jalandhar,INR,American Express,2024-10-01,Invalid,True,3,Online,Desktop,Business services
4424,2020-03-15 12:53:17,3592.19,Golla Inc,Mysore,INR,Visa,2026-04-01,Declined,True,1,In-Person,Desktop,Agricultural services
4425,2020-01-15 23:34:58,4163.27,Butala Inc,Tadipatri,EUR,Visa,2032-09-01,Declined,True,0,In-Person,Tablet,Contracted services
4426,2021-09-14 07:42:11,1793.23,Choudhary-Dutta,Bhilwara,INR,American Express,2033-09-01,Invalid,False,2,In-Person,Tablet,Unknown
4427,2021-04-24 03:27:18,2861.93,"Upadhyay, Divan and Saraf",Sambalpur,INR,MasterCard,2029-11-01,Invalid,True,3,In-Person,Tablet,Unknown
4428,2022-12-17 03:07:49,4037.98,Saxena PLC,Chapra,EUR,American Express,2028-01-01,Invalid,True,0,In-Person,Desktop,Professional services and membership organizations
4429,2022-08-02 18:48:32,1792.93,Kapur Inc,Gopalpur,EUR,MasterCard,2027-06-01,Invalid,True,0,In-Person,Mobile,Unknown
4430,2022-08-06 23:51:32,4532.74,Vasa-Chandran,Arrah,EUR,MasterCard,2031-06-01,Declined,True,3,In-Person,Mobile,Unknown
4431,2023-01-05 18:01:05,3543.65,"Baria, Bava and Loke",Bongaigaon,INR,American Express,2025-11-01,Declined,False,2,Online,Mobile,Government services
4432,2020-02-28 11:07:39,4285.69,"Devan, Chaudhary and Sundaram",Moradabad,USD,American Express,2032-01-01,Declined,False,0,In-Person,Tablet,Government services
4433,2020-07-26 18:13:15,4269.67,Kumer Ltd,Siliguri,EUR,Visa,2030-03-01,Accepted,False,1,In-Person,Desktop,Miscellaneous stores
4434,2023-05-05 00:24:55,2823.76,Doshi-Chad,Chennai,INR,American Express,2030-07-01,Invalid,True,2,Online,Desktop,Government services
4435,2020-11-08 10:41:56,2050.21,"Dugal, Ray and Dhaliwal",Pali,USD,American Express,2031-04-01,Declined,False,3,In-Person,Desktop,Government services
4436,2020-12-21 20:01:28,3923.46,Doshi Inc,Alwar,EUR,American Express,2032-03-01,Invalid,False,2,In-Person,Mobile,Miscellaneous stores
4437,2022-08-07 22:49:05,2354.47,"Loke, Jha and Bajwa",Sambalpur,INR,Visa,2026-05-01,Accepted,False,2,In-Person,Mobile,Miscellaneous stores
4438,2021-04-10 18:11:49,2655.95,Sehgal LLC,Bhusawal,EUR,American Express,2029-01-01,Accepted,False,3,In-Person,Desktop,Contracted services
4439,2022-04-06 16:44:03,2886.5,Ahluwalia Group,Panchkula,USD,American Express,2028-07-01,Accepted,True,1,Online,Mobile,Unknown
4440,2023-07-26 03:58:42,3132.6,Bal Ltd,Rajkot,EUR,MasterCard,2028-04-01,Declined,False,1,In-Person,Mobile,Government services
4441,2022-06-14 00:10:26,150.67,Talwar LLC,Phusro,INR,MasterCard,2026-08-01,Accepted,True,0,Online,Mobile,Professional services and membership organizations
4442,2023-06-02 02:56:06,217.05,Verma PLC,Rampur,EUR,American Express,2032-05-01,Accepted,False,2,Online,Tablet,Professional services and membership organizations
4443,2023-07-01 14:15:00,3694.46,"Chadha, Mallick and Borah",Chapra,EUR,Visa,2025-12-01,Accepted,True,2,Online,Tablet,Government services
4444,2023-06-20 17:19:43,4623.62,Kar LLC,Malegaon,EUR,MasterCard,2027-03-01,Declined,True,0,In-Person,Mobile,Professional services and membership organizations
4445,2022-01-02 16:52:44,3047.25,Kothari Group,Junagadh,EUR,American Express,2030-08-01,Accepted,False,1,Online,Desktop,Transportation services
4446,2020-07-30 10:52:00,4833.93,"Korpal, Dewan and Andra",Ajmer,EUR,Visa,2031-05-01,Accepted,True,2,In-Person,Mobile,Miscellaneous stores
4447,2021-05-18 13:04:52,3057.13,Bains-Datta,Ramagundam,INR,Visa,2028-06-01,Declined,False,0,In-Person,Desktop,Retail outlet services
4448,2023-05-24 14:45:47,1567.67,Chhabra-Virk,Kottayam,EUR,Visa,2029-07-01,Invalid,True,3,In-Person,Desktop,Contracted services
4449,2022-07-11 19:55:49,2145.82,Kapadia PLC,Shimoga,EUR,MasterCard,2024-08-01,Declined,False,0,In-Person,Mobile,Agricultural services
4450,2020-05-02 07:21:28,52.79,Jhaveri PLC,Erode,EUR,American Express,2031-01-01,Invalid,False,1,In-Person,Desktop,Transportation services
4451,2022-08-20 22:29:45,130.5,"Bansal, Luthra and Raman",Bangalore,EUR,American Express,2024-07-01,Accepted,False,3,Online,Desktop,Transportation services
4452,2022-01-17 23:46:28,2205.66,Chokshi-Rege,Jalgaon,EUR,MasterCard,2030-07-01,Declined,True,1,In-Person,Desktop,Unknown
4453,2021-12-24 00:34:33,928.39,Hora Inc,Ambattur,USD,American Express,2024-06-01,Invalid,False,0,In-Person,Tablet,Transportation services
4454,2023-05-06 12:22:33,1256.88,"Karpe, Soman and Batra",Junagadh,EUR,American Express,2027-01-01,Declined,True,2,Online,Desktop,Government services
4455,2023-09-02 01:35:33,265.63,Barad-Guha,Kulti,USD,American Express,2029-07-01,Accepted,False,2,Online,Desktop,Unknown
4456,2021-12-19 21:34:41,2638.04,Sethi PLC,North Dumdum,INR,American Express,2030-04-01,Invalid,False,3,In-Person,Desktop,Miscellaneous stores
4457,2023-06-14 12:45:32,2325.13,Sama Group,Srikakulam,USD,MasterCard,2032-01-01,Accepted,True,1,Online,Mobile,Unknown
4458,2021-12-02 14:16:12,1661.8,Kurian-Jani,Kadapa,EUR,MasterCard,2024-01-01,Invalid,False,3,Online,Mobile,Miscellaneous stores
4459,2020-12-03 10:48:28,3496.91,Mannan PLC,Bidhannagar,INR,American Express,2033-07-01,Accepted,True,1,In-Person,Tablet,Transportation services
4460,2023-04-01 00:06:39,2630.97,Mahajan Ltd,Bellary,EUR,Visa,2028-07-01,Declined,True,2,In-Person,Tablet,Transportation services
4461,2022-06-02 23:32:06,599.23,Uppal-Gandhi,Panihati,EUR,Visa,2031-06-01,Accepted,False,0,In-Person,Desktop,Agricultural services
4462,2022-08-20 11:35:05,198.25,Kaur-Bala,Latur,USD,MasterCard,2028-08-01,Accepted,True,3,Online,Tablet,Retail outlet services
4463,2020-07-08 17:12:45,2749.36,"Bath, Garde and Chana",Hapur,EUR,American Express,2030-02-01,Invalid,False,1,Online,Mobile,Contracted services
4464,2023-06-27 06:31:50,1079.35,Krishnamurthy-Rana,Begusarai,INR,MasterCard,2028-12-01,Accepted,False,2,In-Person,Mobile,Unknown
4465,2020-02-25 20:08:57,1291.61,Sule-Seshadri,Ongole,INR,MasterCard,2033-01-01,Declined,False,3,Online,Desktop,Business services
4466,2023-04-06 23:06:37,3409.62,Bhasin Ltd,Jorhat,EUR,MasterCard,2031-10-01,Declined,True,1,In-Person,Tablet,Professional services and membership organizations
4467,2023-02-25 23:29:51,1051.72,"Chahal, Contractor and Borde",Phusro,USD,American Express,2033-09-01,Declined,False,1,Online,Tablet,Contracted services
4468,2020-05-25 17:35:04,4842.1,"Baria, Kanda and Krishna",Jabalpur,EUR,MasterCard,2029-11-01,Accepted,True,3,Online,Tablet,Miscellaneous stores
4469,2023-03-02 00:41:53,467.05,Borde-Bora,Kurnool,EUR,MasterCard,2030-04-01,Accepted,True,2,In-Person,Mobile,Transportation services
4470,2023-08-20 06:52:13,2069.34,Swaminathan PLC,Bhiwandi,USD,American Express,2023-11-01,Declined,False,1,Online,Mobile,Contracted services
4471,2022-07-03 13:44:15,150.84,Kamdar Group,Jalgaon,EUR,Visa,2027-12-01,Declined,True,0,In-Person,Mobile,Government services
4472,2022-06-20 00:45:04,2090.72,"Salvi, Dhingra and Kapur",Kamarhati,USD,MasterCard,2026-07-01,Declined,False,0,Online,Mobile,Professional services and membership organizations
4473,2023-07-07 12:19:54,1457.23,Ganesan-Vaidya,Durg,INR,MasterCard,2028-07-01,Invalid,False,2,In-Person,Mobile,Business services
4474,2020-03-22 12:46:01,1259.66,Varma-Rajan,Shimoga,USD,American Express,2024-04-01,Accepted,False,1,Online,Mobile,Contracted services
4475,2020-03-29 04:22:11,347.13,"Reddy, Mahajan and Bora",Katihar,EUR,Visa,2028-05-01,Invalid,True,1,Online,Tablet,Professional services and membership organizations
4476,2022-02-16 18:00:13,4719.24,Atwal Group,Thiruvananthapuram,INR,American Express,2027-03-01,Accepted,False,3,In-Person,Mobile,Transportation services
4477,2020-03-05 21:21:50,2621.45,"Mane, Borde and Rastogi",Aizawl,EUR,Visa,2026-06-01,Accepted,True,3,Online,Tablet,Transportation services
4478,2022-08-12 18:59:04,1525.82,Majumdar-Dalal,Nanded,USD,American Express,2032-03-01,Accepted,True,0,Online,Desktop,Miscellaneous stores
4479,2022-03-06 12:32:00,3162.65,Kapoor-Dugal,Raiganj,INR,Visa,2026-11-01,Invalid,True,2,In-Person,Tablet,Contracted services
4480,2021-12-12 08:31:00,4608.6,Aurora PLC,Raichur,USD,Visa,2032-01-01,Accepted,False,3,Online,Tablet,Transportation services
4481,2023-01-14 18:15:58,1098.71,Dubey-Kakar,Tenali,USD,Visa,2030-01-01,Accepted,True,0,Online,Desktop,Contracted services
4482,2021-03-24 12:21:37,274.06,Rajan Inc,Davanagere,EUR,American Express,2029-07-01,Declined,True,0,In-Person,Mobile,Miscellaneous stores
4483,2022-05-11 08:27:44,3774.38,Iyer Group,Baranagar,USD,MasterCard,2029-12-01,Accepted,True,3,In-Person,Tablet,Miscellaneous stores
4484,2023-02-13 19:08:49,1607.83,"Acharya, Deshpande and Anne",North Dumdum,INR,Visa,2024-11-01,Declined,False,2,Online,Mobile,Contracted services
4485,2020-07-28 08:24:12,829.56,"Wable, Kurian and Iyengar",Sikar,USD,Visa,2033-04-01,Invalid,False,3,Online,Tablet,Utility services
4486,2021-12-02 05:34:32,2050.0,Chaudhary Ltd,Etawah,USD,MasterCard,2027-04-01,Declined,True,3,In-Person,Desktop,Miscellaneous stores
4487,2022-06-04 15:52:18,4135.65,Devan-Loke,Jalna,USD,Visa,2033-03-01,Declined,True,0,Online,Tablet,Government services
4488,2021-09-25 14:09:12,1314.96,Jayaraman-Hari,Hajipur,INR,American Express,2025-09-01,Declined,False,2,In-Person,Mobile,Government services
4489,2020-06-01 09:00:27,1540.68,Tandon LLC,Bally,INR,American Express,2029-01-01,Invalid,False,0,In-Person,Desktop,Miscellaneous stores
4490,2021-02-28 22:35:56,3288.4,"Dhar, Wable and Warrior",Bhilwara,INR,American Express,2032-04-01,Declined,False,2,In-Person,Mobile,Contracted services
4491,2020-09-20 08:00:44,2158.01,"Apte, Jhaveri and Thaman",Dewas,USD,Visa,2026-02-01,Invalid,False,3,Online,Tablet,Miscellaneous stores
4492,2023-04-25 14:38:27,4229.52,"Uppal, Shetty and Sankaran",Ujjain,USD,MasterCard,2025-03-01,Declined,True,3,In-Person,Desktop,Unknown
4493,2020-04-27 14:02:55,1694.4,Gole-Dasgupta,Ghaziabad,INR,American Express,2028-11-01,Declined,True,2,Online,Mobile,Unknown
4494,2022-05-14 22:06:20,1718.91,Babu Ltd,Meerut,EUR,MasterCard,2028-08-01,Accepted,False,3,Online,Mobile,Unknown
4495,2022-09-29 05:39:30,1449.66,Kulkarni-Chopra,Serampore,INR,American Express,2030-08-01,Invalid,False,1,In-Person,Tablet,Professional services and membership organizations
4496,2020-04-06 08:58:01,4776.34,Tara-Sengupta,Anantapur,INR,Visa,2027-03-01,Declined,False,2,In-Person,Tablet,Business services
4497,2023-04-26 12:12:55,4920.0,"Ramesh, Sarkar and Upadhyay",Rohtak,USD,Visa,2026-04-01,Declined,True,2,In-Person,Desktop,Government services
4498,2021-06-07 06:03:39,3593.57,Sagar Group,Panihati,INR,MasterCard,2029-02-01,Invalid,True,1,Online,Tablet,Transportation services
4499,2021-03-22 07:12:59,3186.7,Zachariah-Bal,Thrissur,USD,MasterCard,2028-02-01,Accepted,True,2,Online,Tablet,Contracted services
4500,2020-02-25 14:43:07,3634.37,"Bera, Bhatti and Arya",Hajipur,EUR,Visa,2026-04-01,Declined,True,0,Online,Desktop,Miscellaneous stores
4501,2022-05-18 02:40:18,1555.67,Kamdar Ltd,Farrukhabad,EUR,American Express,2033-10-01,Invalid,False,2,In-Person,Mobile,Contracted services
4502,2023-06-27 18:32:09,3190.41,Ratta and Sons,Rajpur Sonarpur,EUR,MasterCard,2032-06-01,Invalid,True,1,In-Person,Desktop,Government services
4503,2020-09-13 02:28:34,585.7,"Bora, Din and Bakshi",Ozhukarai,USD,MasterCard,2026-03-01,Invalid,False,0,In-Person,Mobile,Unknown
4504,2021-07-20 21:59:52,1812.87,Goswami-Vig,Tiruppur,INR,Visa,2027-06-01,Accepted,False,2,In-Person,Tablet,Unknown
4505,2023-02-11 12:06:39,4219.4,Sant-Chopra,Kota,EUR,MasterCard,2033-03-01,Accepted,True,2,Online,Mobile,Professional services and membership organizations
4506,2020-09-11 06:38:48,4193.35,"Grover, Issac and Khalsa",Orai,EUR,MasterCard,2027-10-01,Accepted,False,2,In-Person,Tablet,Government services
4507,2022-03-12 07:46:21,1062.41,Hegde Group,Hospet,USD,Visa,2030-06-01,Declined,True,3,In-Person,Desktop,Clothing stores
4508,2022-12-08 16:18:34,1174.36,"Choudhury, Kapur and Hans",Silchar,EUR,Visa,2026-10-01,Invalid,False,3,Online,Desktop,Contracted services
4509,2021-03-04 19:48:50,3184.68,Raja Inc,Raiganj,EUR,American Express,2029-07-01,Declined,True,2,In-Person,Desktop,Transportation services
4510,2023-05-25 22:38:30,778.18,Banerjee-Bhasin,Allahabad,EUR,American Express,2027-03-01,Declined,False,2,Online,Mobile,Miscellaneous stores
4511,2022-09-05 09:11:40,2167.54,Sekhon LLC,Patna,EUR,American Express,2026-12-01,Accepted,False,3,In-Person,Tablet,Contracted services
4512,2023-09-23 09:38:39,2792.86,"Kari, Kakar and Jani",Jamnagar,EUR,American Express,2027-04-01,Accepted,False,2,Online,Tablet,Government services
4513,2021-09-29 22:08:09,1086.4,Bail Inc,Berhampore,EUR,American Express,2028-09-01,Declined,True,3,In-Person,Mobile,Government services
4514,2022-12-06 10:42:38,4877.97,Chawla Ltd,Gopalpur,EUR,MasterCard,2028-10-01,Accepted,True,3,Online,Desktop,Miscellaneous stores
4515,2022-07-15 23:20:05,3816.8,Sengupta PLC,Raichur,USD,Visa,2023-10-01,Declined,False,0,Online,Desktop,Transportation services
4516,2020-06-25 16:55:27,1302.83,"Sarraf, Srinivasan and Dhillon",Panipat,EUR,American Express,2025-12-01,Declined,True,0,Online,Tablet,Unknown
4517,2020-08-24 02:26:02,3404.56,"Sangha, Bhatt and Rattan",Tadipatri,EUR,MasterCard,2026-11-01,Accepted,True,3,Online,Tablet,Business services
4518,2023-08-23 08:14:37,4392.82,"Sathe, Lalla and Sachar",Asansol,EUR,Visa,2030-07-01,Invalid,False,3,In-Person,Tablet,Government services
4519,2023-06-18 11:33:11,4870.88,Seshadri-Kari,Gulbarga,EUR,American Express,2026-03-01,Declined,False,0,In-Person,Tablet,Unknown
4520,2020-11-03 10:12:37,2849.15,Dara-Barad,Vijayanagaram,USD,Visa,2032-08-01,Accepted,False,1,In-Person,Tablet,Government services
4521,2021-12-24 15:16:30,1961.07,Basu-Sarin,Raiganj,INR,Visa,2031-05-01,Declined,True,2,Online,Desktop,Government services
4522,2021-03-08 09:53:39,209.15,Chowdhury-Chandra,Alwar,EUR,MasterCard,2030-09-01,Invalid,True,1,Online,Tablet,Professional services and membership organizations
4523,2022-08-29 14:41:56,1819.9,Goel-Garg,Nashik,INR,American Express,2025-08-01,Declined,False,3,Online,Mobile,Professional services and membership organizations
4524,2022-07-26 21:55:10,4778.51,Sekhon LLC,Barasat,INR,Visa,2029-08-01,Accepted,False,0,In-Person,Desktop,Government services
4525,2021-06-24 09:04:16,3275.18,"Bahl, Mall and Comar",Rampur,INR,MasterCard,2025-04-01,Accepted,True,0,In-Person,Desktop,Government services
4526,2022-02-16 10:39:30,4011.03,"Badal, Virk and Saraf",Ramgarh,INR,Visa,2033-02-01,Declined,True,3,Online,Tablet,Retail outlet services
4527,2021-05-28 10:21:34,3779.94,"Aggarwal, Sami and Kurian",Morbi,EUR,MasterCard,2031-11-01,Invalid,True,0,Online,Tablet,Government services
4528,2022-10-05 08:33:39,154.08,"Iyengar, Kohli and Banerjee",Muzaffarpur,INR,American Express,2032-01-01,Declined,False,2,In-Person,Mobile,Unknown
4529,2023-07-01 13:29:20,434.08,Seshadri-Ram,Anantapuram,USD,American Express,2033-08-01,Invalid,True,0,In-Person,Desktop,Professional services and membership organizations
4530,2023-07-09 03:50:59,1913.18,Goel Group,Vellore,EUR,MasterCard,2025-12-01,Declined,False,0,In-Person,Mobile,Transportation services
4531,2022-01-15 12:58:09,1511.5,"Samra, Dasgupta and Bhalla",Loni,EUR,American Express,2033-08-01,Accepted,True,1,In-Person,Desktop,Professional services and membership organizations
4532,2022-09-23 16:01:52,3708.6,Behl-Bhakta,Tirunelveli,USD,MasterCard,2028-04-01,Accepted,False,0,In-Person,Tablet,Professional services and membership organizations
4533,2020-09-28 08:28:57,990.69,Khalsa-Chad,Jamshedpur,INR,MasterCard,2028-07-01,Declined,True,3,In-Person,Desktop,Miscellaneous stores
4534,2022-03-21 07:59:34,2361.36,Babu-Kapur,Hubli–Dharwad,INR,American Express,2025-12-01,Invalid,True,1,Online,Desktop,Government services
4535,2021-05-11 03:00:32,4749.31,Kaur-Kalla,Kurnool,USD,Visa,2024-09-01,Accepted,False,1,In-Person,Mobile,Agricultural services
4536,2021-11-07 12:22:30,1906.22,Krishna Group,Mirzapur,INR,American Express,2028-02-01,Declined,False,3,Online,Tablet,Transportation services
4537,2021-12-07 23:51:04,3237.17,Batra-Lad,Dibrugarh,USD,MasterCard,2024-12-01,Accepted,False,2,In-Person,Tablet,Contracted services
4538,2020-10-22 02:13:18,1285.17,Baria-Gokhale,Vasai-Virar,INR,MasterCard,2024-10-01,Invalid,True,0,In-Person,Mobile,Business services
4539,2020-08-02 07:17:46,3002.98,D’Alia-Acharya,Jamnagar,EUR,American Express,2031-07-01,Invalid,True,1,In-Person,Desktop,Government services
4540,2022-03-25 16:19:15,72.29,"Sama, Kari and Sharma",Tezpur,EUR,MasterCard,2026-04-01,Accepted,True,2,In-Person,Tablet,Business services
4541,2021-01-10 10:25:56,3364.52,Brahmbhatt-Mani,Bhagalpur,EUR,Visa,2027-07-01,Invalid,True,1,Online,Mobile,Professional services and membership organizations
4542,2022-06-17 22:43:54,2054.29,"Bassi, Acharya and Biswas",Saharsa,INR,Visa,2032-03-01,Accepted,True,3,Online,Desktop,Retail outlet services
4543,2021-08-21 22:39:08,2631.06,"Kakar, Ganguly and Mandal",Satna,INR,MasterCard,2027-01-01,Declined,True,3,Online,Mobile,Professional services and membership organizations
4544,2022-07-05 05:05:01,406.59,"Choudhury, Subramanian and Varughese",Dindigul,EUR,American Express,2031-03-01,Accepted,True,2,In-Person,Mobile,Miscellaneous stores
4545,2020-08-13 01:45:00,3621.34,"Barad, Gara and Sachar",Davanagere,EUR,Visa,2032-09-01,Accepted,True,2,Online,Mobile,Government services
4546,2021-03-01 16:12:18,4947.75,"Wali, Choudhury and Malhotra",Ahmednagar,INR,MasterCard,2028-10-01,Declined,True,0,In-Person,Tablet,Contracted services
4547,2022-05-02 09:26:48,904.55,Bains Group,Proddatur,INR,Visa,2032-02-01,Declined,True,0,In-Person,Desktop,Transportation services
4548,2021-01-03 06:36:50,3053.49,Raju-Bajwa,Bhagalpur,INR,American Express,2026-04-01,Invalid,False,2,In-Person,Mobile,Miscellaneous stores
4549,2021-05-16 06:25:04,2157.81,"D’Alia, Trivedi and Wable",Ratlam,EUR,MasterCard,2029-11-01,Declined,True,1,Online,Mobile,Contracted services
4550,2021-07-01 06:27:42,979.0,"Srivastava, Choudhary and Bava",Kochi,USD,Visa,2030-01-01,Accepted,True,3,Online,Tablet,Miscellaneous stores
4551,2020-04-25 01:37:37,1948.86,Bhat-Sethi,Shimla,INR,MasterCard,2031-12-01,Accepted,False,1,Online,Tablet,Miscellaneous stores
