,datetime,amount,merchant,mcc,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device
4733,2022-08-24 23:11:35,1811.04,"Srivastava, Seth and Agarwal",5556,Solapur,USD,American Express,07/32,12,0,3 or more,In-Person,Desktop
4734,2021-08-21 08:22:07,1523.35,"Sangha, Kata and Dey",7327,Pudukkottai,INR,American Express,08/28,0,0,2,In-Person,Tablet
4735,2021-03-03 02:11:53,4606.17,"Sekhon, Magar and Mannan",4421,Belgaum,EUR,Visa,01/25,0,0,2,Online,Desktop
4736,2022-09-05 23:30:37,1436.17,Korpal Ltd,6460,Morbi,EUR,American Express,12/23,5,1,1,Online,Mobile
4737,2022-03-10 12:59:43,1192.01,Varghese and Sons,2755,Guntur,INR,MasterCard,07/30,12,0,3 or more,In-Person,Tablet
4738,2022-12-14 21:10:55,42.8,Soni-Zacharia,7231,Ozhukarai,INR,Visa,08/30,12,0,2,Online,Tablet
4739,2020-11-18 17:16:57,1140.96,Singhal-Dua,2073,Coimbatore,EUR,MasterCard,04/28,12,0,3 or more,Online,Tablet
4740,2020-06-14 11:35:12,2584.34,"Kakar, Konda and Bandi",6132,Karawal Nagar,EUR,American Express,01/26,5,0,1,In-Person,Desktop
4741,2021-06-09 21:18:03,4384.0,Bose-Gole,8291,Nizamabad,USD,MasterCard,03/30,12,1,2,Online,Tablet
4742,2021-02-17 13:38:56,4853.28,Sangha PLC,5668,Jammu,INR,American Express,12/25,5,1,3 or more,In-Person,Tablet
4743,2021-11-30 12:13:58,1595.56,Seshadri-Sundaram,4608,Panvel,USD,MasterCard,03/25,5,0,1,In-Person,Desktop
4744,2022-07-09 19:15:11,2612.19,"Bhardwaj, Sandhu and Rout",8199,Bathinda,EUR,Visa,10/31,5,1,3 or more,In-Person,Desktop
4745,2022-10-16 04:44:30,4198.92,Dutta Inc,9843,Indore,EUR,American Express,05/28,5,0,1,Online,Tablet
4746,2023-02-15 01:47:20,1340.78,Amble PLC,5168,Kolhapur,INR,Visa,08/33,0,1,,Online,Tablet
4747,2020-01-29 04:13:23,2121.86,Bobal-Zachariah,1349,Imphal,INR,Visa,03/28,5,0,,In-Person,Desktop
4748,2022-11-17 02:06:27,2142.31,Bhalla Inc,8941,Danapur,INR,Visa,10/24,5,1,3 or more,Online,Mobile
4749,2022-08-12 12:24:59,1694.3,"Srinivasan, Saraf and Varkey",6502,Saharsa,EUR,American Express,10/28,0,0,,Online,Desktop
4750,2020-01-24 16:17:48,1178.86,Vala-Venkataraman,9698,Mau,INR,American Express,05/28,12,1,,In-Person,Mobile
4751,2020-11-15 17:11:08,2413.04,Chaudhuri Inc,5869,Tadepalligudem,USD,MasterCard,05/28,5,0,1,In-Person,Tablet
4752,2021-05-24 14:14:44,512.03,Sharaf Ltd,6906,Kalyan-Dombivli,USD,MasterCard,09/24,0,1,3 or more,In-Person,Tablet
4753,2023-07-12 10:10:06,143.79,"Vig, Chakraborty and Lanka",2023,Nashik,INR,Visa,07/31,0,0,,Online,Mobile
4754,2020-06-23 17:12:55,963.85,"Mann, Mannan and Banik",4930,Bareilly,USD,American Express,03/26,0,0,2,In-Person,Tablet
4755,2021-07-04 19:14:03,1531.68,Rastogi Inc,7522,Suryapet,INR,Visa,12/26,12,1,3 or more,In-Person,Tablet
4756,2021-03-06 08:43:29,3369.17,Sridhar-Sarma,2862,Gangtok,USD,Visa,11/29,5,1,1,In-Person,Mobile
4757,2022-06-18 09:11:41,12.38,Mani LLC,7547,Bettiah,INR,MasterCard,10/26,5,0,3 or more,Online,Mobile
4758,2023-05-18 07:20:01,2918.64,Krish-Kari,4390,Mira-Bhayandar,INR,American Express,11/24,0,0,2,In-Person,Desktop
4759,2022-05-09 22:11:05,2144.28,"Gokhale, Sheth and Kara",3912,Amritsar,USD,Visa,03/31,12,0,,Online,Tablet
4760,2023-08-18 18:06:44,1632.95,"Kashyap, Ray and Sandal",4922,Bijapur,EUR,Visa,07/30,5,1,1,In-Person,Desktop
4761,2023-03-22 16:26:46,2399.02,"Comar, Buch and Sathe",1875,Vijayanagaram,EUR,Visa,03/32,12,0,,Online,Mobile
4762,2021-12-28 02:37:43,3942.42,"Hari, Sachdeva and Chander",1453,Bhatpara,EUR,American Express,04/33,0,1,3 or more,In-Person,Desktop
4763,2021-03-13 14:00:18,3499.18,Sant PLC,3572,Warangal,USD,Visa,04/25,0,1,1,In-Person,Tablet
4764,2022-07-27 13:29:39,864.24,Suresh-Acharya,8193,Ramgarh,EUR,Visa,04/25,5,0,3 or more,Online,Tablet
4765,2022-10-17 01:54:04,2613.66,Sarraf Ltd,7020,Tiruppur,INR,MasterCard,07/30,12,1,2,In-Person,Tablet
4766,2021-06-19 02:48:15,1100.63,"Ramesh, Arya and Ravi",1150,Ratlam,INR,MasterCard,08/25,0,0,2,Online,Mobile
4767,2022-09-25 03:19:40,762.82,Suri LLC,6631,Warangal,INR,Visa,10/26,12,1,2,Online,Tablet
4768,2023-05-11 19:20:39,3662.52,"Bhargava, Magar and Varty",3836,Miryalaguda,EUR,Visa,08/27,5,1,,In-Person,Tablet
4769,2022-03-14 14:54:23,1796.74,"Raman, D’Alia and Borra",5640,Kakinada,EUR,Visa,09/31,12,1,2,In-Person,Mobile
4770,2021-06-29 21:51:30,1830.93,"Sha, Virk and Korpal",2262,Thoothukudi,USD,American Express,10/26,12,0,3 or more,Online,Mobile
4771,2022-06-17 06:23:55,4493.11,Zacharia-Karnik,9749,Surat,USD,MasterCard,07/32,5,0,3 or more,Online,Desktop
4772,2023-01-15 04:51:47,1602.76,"Joshi, Saha and Kohli",5706,Gurgaon,EUR,Visa,03/31,0,0,1,In-Person,Desktop
4773,2021-06-18 22:13:22,3976.97,"Sur, Tak and Bakshi",1389,Kottayam,USD,Visa,02/24,5,0,1,Online,Tablet
4774,2021-01-27 19:47:38,4907.01,Bath Ltd,3168,Bhubaneswar,USD,MasterCard,04/31,5,0,2,In-Person,Mobile
4775,2022-02-01 00:47:30,167.43,Sethi and Sons,4280,Nizamabad,INR,MasterCard,01/27,12,1,1,Online,Tablet
4776,2022-06-24 09:06:48,782.76,Barad-Kapur,7797,Sambalpur,USD,American Express,06/29,0,1,,In-Person,Tablet
4777,2021-12-09 19:47:55,611.81,Bandi LLC,9974,Ulhasnagar,USD,Visa,04/28,5,0,,Online,Tablet
4778,2021-09-27 08:15:13,1310.03,Vasa-Kannan,7993,Siwan,USD,MasterCard,07/26,0,1,3 or more,In-Person,Desktop
4779,2020-03-22 17:09:59,1597.3,Gade PLC,3044,Delhi,EUR,MasterCard,11/29,12,0,3 or more,Online,Tablet
4780,2022-08-17 08:44:04,3890.87,"Garde, Wable and Bhasin",8391,Etawah,INR,MasterCard,04/26,0,1,,Online,Tablet
4781,2021-01-30 21:02:18,3515.47,Vohra-Dayal,1895,Sonipat,USD,MasterCard,10/29,5,0,2,Online,Mobile
4782,2022-06-13 12:16:14,3924.64,Dhawan-Chakraborty,4231,Tiruvottiyur,INR,Visa,05/24,0,0,3 or more,Online,Mobile
4783,2023-01-30 04:01:16,4207.46,Arora PLC,6737,Noida,INR,MasterCard,11/26,5,1,2,Online,Mobile
4784,2023-10-11 18:01:01,2953.71,Chadha Group,6010,Morbi,USD,Visa,05/31,5,0,1,In-Person,Desktop
4785,2023-03-12 06:44:50,2583.68,Saraf-Chokshi,2095,Delhi,INR,MasterCard,10/29,0,0,1,In-Person,Mobile
4786,2023-08-28 04:18:39,3048.98,Dugal-Varughese,4553,Tiruchirappalli,INR,American Express,05/29,0,1,3 or more,Online,Mobile
4787,2022-05-02 23:32:28,542.3,Soni-Dua,8652,Ajmer,USD,Visa,09/28,12,0,3 or more,Online,Mobile
4788,2023-09-27 14:01:30,1039.96,"Dhillon, Balakrishnan and Basu",3274,Bhind,EUR,American Express,11/28,0,1,2,Online,Mobile
4789,2021-08-17 16:46:21,2835.51,Buch and Sons,1026,Davanagere,EUR,Visa,04/27,5,1,2,In-Person,Mobile
4790,2021-11-27 04:31:56,3490.91,"Aggarwal, Dara and Venkataraman",9874,Ulhasnagar,USD,MasterCard,03/33,12,1,3 or more,Online,Desktop
4791,2023-01-12 21:16:10,1998.34,"Shankar, Sinha and Krish",1931,Baranagar,INR,MasterCard,08/31,12,0,,In-Person,Desktop
4792,2023-08-19 21:25:52,4191.09,Kapoor-Sathe,1546,Jabalpur,INR,American Express,06/29,5,1,,Online,Mobile
4793,2023-03-13 17:45:40,2147.88,Bawa Inc,9064,Chandrapur,USD,American Express,11/28,0,1,1,In-Person,Tablet
4794,2021-03-11 15:22:22,3854.5,Dhillon-Srinivas,3032,Buxar,USD,MasterCard,02/29,5,0,3 or more,In-Person,Desktop
4795,2021-05-07 19:52:12,852.15,Dixit PLC,3916,Ichalkaranji,INR,American Express,09/31,0,0,,Online,Mobile
4796,2023-02-09 04:00:16,2330.95,"Kale, Date and Karnik",2170,Shimla,USD,American Express,09/25,12,1,2,Online,Mobile
4797,2020-06-12 02:02:57,2857.77,Choudhary Group,7036,Bhind,USD,American Express,03/28,5,0,,In-Person,Desktop
4798,2022-08-28 08:37:11,1950.46,"Tripathi, Gupta and Bhargava",4890,Yamunanagar,USD,Visa,07/24,0,0,2,In-Person,Mobile
4799,2021-10-01 22:56:07,4609.61,"Sharma, Agarwal and Basu",4042,Asansol,INR,MasterCard,09/31,0,0,,In-Person,Mobile
4800,2020-12-29 20:10:23,4109.67,"Dash, Mane and Bhatt",9244,Nagercoil,INR,American Express,01/26,5,0,3 or more,Online,Mobile
4801,2022-10-14 18:20:44,965.67,"Sura, Chanda and Chhabra",9864,Ballia,USD,Visa,03/26,5,1,,In-Person,Mobile
4802,2020-01-04 03:02:07,236.87,Barman-Sane,1736,Singrauli,USD,MasterCard,04/32,0,1,,In-Person,Mobile
4803,2021-07-07 21:12:09,4531.78,Warrior-Chandran,4194,Bhilai,INR,MasterCard,12/30,12,1,,Online,Desktop
4804,2021-02-14 06:35:31,3358.78,"Bala, Karan and Kanda",7563,Alwar,USD,Visa,03/28,12,0,1,In-Person,Mobile
4805,2023-02-16 21:17:32,1967.98,Mahal-Shetty,6224,Nandyal,USD,MasterCard,09/32,0,1,1,Online,Mobile
4806,2022-03-07 00:56:23,1229.54,Bhargava-Dubey,9669,Bellary,EUR,Visa,09/28,5,1,2,In-Person,Mobile
4807,2021-07-16 07:12:06,4570.25,Deep Group,8726,Bareilly,INR,Visa,05/31,12,0,,Online,Mobile
4808,2022-07-20 08:27:46,4592.94,Ramachandran-Anand,4745,Aligarh,EUR,Visa,06/26,5,0,,Online,Mobile
4809,2020-12-14 17:39:44,1548.33,"Bail, Badami and Dyal",9981,Saharanpur,EUR,MasterCard,12/30,0,1,2,In-Person,Mobile
4810,2022-04-04 13:23:49,890.76,"Joshi, Sarin and Yadav",3714,Hospet,EUR,MasterCard,04/24,0,0,1,Online,Mobile
4811,2020-05-19 12:48:54,4068.57,Krishna LLC,7933,Mau,USD,MasterCard,07/32,5,0,3 or more,In-Person,Desktop
4812,2022-09-23 22:29:54,157.91,Vyas-Dewan,5307,Aligarh,EUR,American Express,05/25,12,1,,Online,Tablet
4813,2022-01-11 17:11:11,4392.37,"Arya, Khatri and Sahni",9064,Akola,INR,Visa,06/27,0,1,2,Online,Mobile
4814,2021-04-18 03:13:23,4243.67,Jayaraman and Sons,7743,Srinagar,EUR,American Express,02/31,12,0,1,In-Person,Desktop
4815,2021-09-18 05:08:18,2831.24,Choudhry-Bora,5810,Serampore,USD,MasterCard,01/26,0,1,3 or more,In-Person,Desktop
4816,2022-12-11 03:28:08,1163.92,"Garg, Bobal and Vala",8558,Kalyan-Dombivli,USD,Visa,06/28,12,1,3 or more,Online,Mobile
4817,2022-12-25 19:20:48,1984.64,"Sha, Shah and Bhardwaj",2530,Patna,EUR,American Express,12/24,5,0,3 or more,In-Person,Tablet
4818,2021-08-22 19:38:46,1191.78,Dhawan-Basu,9722,Siliguri,USD,Visa,04/32,0,1,1,In-Person,Tablet
4819,2022-10-02 03:19:10,40.03,Issac LLC,8662,Kota,EUR,Visa,04/28,0,1,1,Online,Mobile
4820,2023-09-10 03:49:49,2402.46,Bali-Gour,1293,Nangloi Jat,USD,Visa,10/31,0,0,3 or more,Online,Mobile
4821,2021-03-21 07:09:24,251.26,Sinha-Sarna,1240,Anand,INR,American Express,08/28,5,0,1,Online,Mobile
4822,2021-10-08 23:08:50,800.65,"Issac, Arya and Saraf",2490,Gulbarga,INR,MasterCard,10/33,12,1,,Online,Tablet
4823,2022-07-01 16:39:50,3265.12,Kalita Inc,3321,Machilipatnam,USD,American Express,11/24,5,1,,In-Person,Tablet
4824,2023-04-29 02:35:36,4812.35,Cherian PLC,4580,Durg,EUR,MasterCard,04/33,12,1,2,In-Person,Tablet
4825,2021-03-31 15:57:10,3476.85,Buch-Chand,4677,Guna,INR,Visa,07/27,12,0,1,Online,Mobile
4826,2020-07-18 06:04:44,3315.45,Sachar-Bhalla,5590,Thrissur,INR,Visa,07/24,12,1,3 or more,Online,Mobile
4827,2021-01-05 22:39:04,112.31,Chanda-Devan,3728,Gwalior,USD,Visa,03/24,0,0,,Online,Mobile
4828,2022-10-09 08:28:21,1534.06,"Sarkar, Sankar and Dalal",4600,Kollam,EUR,MasterCard,04/24,5,0,3 or more,In-Person,Tablet
4829,2021-07-04 21:42:02,1088.2,Virk PLC,8626,Pune,USD,Visa,03/30,12,0,2,In-Person,Mobile
4830,2022-11-10 03:53:31,2517.48,Edwin Ltd,8081,Satna,USD,MasterCard,10/28,0,1,,Online,Desktop
4831,2020-02-28 23:48:41,1588.71,"Master, Bassi and Kala",3168,Maheshtala,EUR,Visa,03/26,0,1,,Online,Mobile
4832,2022-09-07 11:45:57,1452.72,Aurora and Sons,3359,Ambarnath,USD,MasterCard,06/25,5,0,1,In-Person,Mobile
4833,2020-01-09 09:45:38,331.3,Devi LLC,4822,Raurkela Industrial Township,EUR,American Express,01/27,5,1,3 or more,In-Person,Tablet
4834,2022-12-21 08:11:27,1453.95,"Borra, Jain and Sule",4134,Chapra,EUR,MasterCard,04/30,5,1,1,Online,Tablet
4835,2022-06-18 05:31:48,2870.58,Krishnan-Barad,3982,Fatehpur,EUR,MasterCard,07/30,12,0,3 or more,In-Person,Mobile
4836,2023-09-19 03:01:44,1821.08,Roy Inc,5505,Gurgaon,INR,Visa,06/29,0,0,3 or more,In-Person,Mobile
4837,2021-12-21 03:51:49,3538.11,Bobal-Kohli,2839,Anand,EUR,American Express,02/27,0,1,3 or more,Online,Mobile
4838,2020-02-06 09:14:40,3220.78,Sha Inc,7420,Muzaffarpur,EUR,Visa,01/32,12,0,1,In-Person,Mobile
4839,2020-09-04 04:41:43,2447.44,"Kashyap, Desai and Kari",3778,Srinagar,INR,American Express,02/27,5,1,3 or more,Online,Mobile
4840,2021-08-28 02:43:29,1435.29,Srinivas PLC,2907,Pimpri-Chinchwad,EUR,American Express,12/30,5,0,1,In-Person,Tablet
4841,2021-08-08 16:24:52,191.22,Gala Group,1477,Tirupati,INR,Visa,09/27,0,1,2,Online,Desktop
4842,2021-03-29 05:37:29,596.4,Hayer-Sibal,6110,Erode,EUR,Visa,03/29,0,0,3 or more,In-Person,Desktop
4843,2020-08-16 09:14:44,2089.72,"Bhardwaj, Bhasin and Sant",7848,Bhusawal,EUR,American Express,05/28,12,0,,Online,Desktop
4844,2020-10-03 22:56:43,1719.82,Wable Group,3040,Akola,USD,Visa,10/32,0,1,3 or more,In-Person,Tablet
4845,2021-05-26 08:48:06,1944.51,Edwin LLC,3459,Rajpur Sonarpur,USD,Visa,09/27,12,0,1,Online,Tablet
4846,2020-12-05 20:18:43,3001.68,Tank Ltd,5974,Secunderabad,USD,Visa,03/29,5,0,3 or more,In-Person,Desktop
4847,2020-08-02 05:41:10,2105.56,Dhawan PLC,6806,Ramgarh,USD,American Express,08/31,0,1,2,Online,Desktop
4848,2022-03-21 03:20:54,603.53,Sankaran-Tella,5312,Howrah,EUR,American Express,05/30,5,1,3 or more,In-Person,Desktop
4849,2022-11-06 06:25:45,1902.78,Sampath Group,7312,Ramagundam,USD,MasterCard,02/30,5,0,,Online,Desktop
4850,2022-09-19 12:51:58,4832.54,Golla-Dube,5490,Sambalpur,INR,MasterCard,01/33,5,1,,Online,Tablet
4851,2022-07-17 23:38:04,2223.94,Vasa-Madan,1168,Ghaziabad,INR,American Express,07/32,0,0,2,In-Person,Tablet
4852,2020-12-18 07:37:25,1473.04,"Ramesh, Swamy and Kapoor",7841,Bhalswa Jahangir Pur,INR,Visa,12/26,5,0,2,In-Person,Desktop
4853,2021-02-22 21:59:17,2777.51,Agarwal LLC,3254,Mahbubnagar,USD,MasterCard,01/31,12,0,1,In-Person,Desktop
4854,2020-12-20 01:06:33,2036.25,Sawhney LLC,5180,Dindigul,USD,American Express,01/32,0,0,1,Online,Mobile
4855,2020-05-02 20:57:53,3410.9,Bora and Sons,7078,Chandrapur,EUR,Visa,10/31,12,0,,In-Person,Mobile
4856,2022-09-22 03:33:58,4135.49,Saxena-Bedi,9228,Kozhikode,INR,Visa,09/25,0,1,1,Online,Desktop
4857,2023-02-05 03:00:48,3101.6,Upadhyay Ltd,3845,Nandyal,INR,American Express,01/28,5,1,3 or more,Online,Tablet
4858,2022-06-10 10:25:40,1820.02,Walla-Rau,5036,Bihar Sharif,INR,MasterCard,08/26,12,0,,In-Person,Desktop
4859,2020-07-28 08:12:20,1253.87,"Chand, Ray and Sule",7395,Cuttack,EUR,Visa,11/29,5,0,3 or more,In-Person,Desktop
4860,2021-11-05 09:01:43,2439.38,Mangat Ltd,3274,Sagar,USD,Visa,09/27,5,0,3 or more,In-Person,Tablet
4861,2023-03-13 17:18:33,2206.35,"Bera, Kibe and Dutta",6596,Dindigul,USD,American Express,10/24,0,0,3 or more,In-Person,Mobile
4862,2022-12-21 23:34:03,4987.93,Sidhu Ltd,9499,Bally,USD,MasterCard,09/33,0,0,2,In-Person,Mobile
4863,2022-07-18 15:44:35,3088.28,Upadhyay-Chahal,9475,Bidar,EUR,Visa,04/26,0,1,2,Online,Mobile
4864,2022-03-06 08:15:09,348.51,"Chaudhry, Ramakrishnan and Dhingra",2825,Darbhanga,EUR,American Express,02/28,5,1,2,In-Person,Tablet
4865,2023-08-31 16:24:50,131.14,Dugar Inc,4715,Rajpur Sonarpur,INR,American Express,06/26,12,0,3 or more,In-Person,Desktop
4866,2020-06-16 04:41:37,4827.94,Jha LLC,1329,Cuttack,EUR,Visa,04/32,0,0,3 or more,In-Person,Desktop
4867,2020-09-09 06:21:18,4211.25,Dhawan LLC,6574,Amravati,USD,American Express,07/30,5,1,,In-Person,Mobile
4868,2020-07-23 07:56:29,2721.78,Sarna PLC,4596,Aizawl,USD,American Express,11/29,0,0,3 or more,Online,Tablet
4869,2021-03-04 12:26:03,2766.01,Sen-Dayal,4734,Aurangabad,INR,MasterCard,07/24,5,0,,In-Person,Desktop
4870,2020-09-07 10:20:22,4658.42,Bhatti-Choudhary,6768,Gorakhpur,INR,American Express,02/28,0,0,,In-Person,Mobile
4871,2021-04-20 11:18:45,2109.4,"Bhakta, Sundaram and Rama",1384,Muzaffarpur,USD,American Express,05/27,5,0,3 or more,Online,Desktop
4872,2020-05-27 12:41:56,4464.6,Cheema-Kala,4769,Katihar,USD,Visa,07/32,5,1,,Online,Tablet
4873,2020-01-13 08:37:58,4311.71,Gour Inc,3372,Bhilai,EUR,Visa,04/28,0,1,,In-Person,Desktop
4874,2021-02-14 12:35:05,1690.68,Kala PLC,6148,Sagar,EUR,American Express,10/25,0,1,1,In-Person,Mobile
4875,2020-06-20 13:37:11,163.97,"Kashyap, Sastry and Ravel",8888,Hazaribagh,USD,American Express,01/28,0,1,1,Online,Mobile
4876,2022-03-27 22:48:49,1243.39,"Bajwa, Batta and Kapoor",8986,Gudivada,INR,Visa,02/30,0,1,2,Online,Tablet
4877,2023-04-03 00:39:41,226.99,Kanda-Barad,2144,Bharatpur,INR,Visa,10/31,0,0,2,Online,Desktop
4878,2021-06-22 04:26:02,1052.44,Garg-Date,3262,Ujjain,USD,Visa,04/26,12,0,3 or more,In-Person,Tablet
4879,2023-10-06 08:27:55,3485.5,Sane Inc,1022,Muzaffarpur,EUR,MasterCard,01/24,5,1,1,Online,Mobile
4880,2021-09-25 08:59:40,4723.06,Varty-Raj,8027,Kanpur,INR,Visa,11/32,12,1,1,Online,Tablet
4881,2021-01-19 23:56:04,808.73,Reddy LLC,8738,Haridwar,INR,Visa,04/33,0,0,,In-Person,Mobile
4882,2020-01-18 01:29:28,1892.88,"Yadav, Chaudhry and Bhandari",5967,Shimla,EUR,MasterCard,06/32,5,0,,Online,Mobile
4883,2023-04-05 00:05:28,2243.02,Ghosh-Garg,5227,Burhanpur,USD,American Express,08/30,0,0,1,In-Person,Tablet
4884,2021-04-05 05:44:54,439.85,Som-Upadhyay,6508,North Dumdum,EUR,Visa,07/30,0,1,3 or more,Online,Desktop
4885,2020-03-31 13:55:10,777.78,"Warrior, Dhillon and Suresh",2734,Patna,EUR,MasterCard,07/24,5,1,2,In-Person,Desktop
4886,2020-06-12 03:38:14,996.48,Garg-Kapur,8336,Kollam,USD,American Express,07/33,5,0,,In-Person,Tablet
4887,2021-05-07 23:00:33,4418.36,Sandal and Sons,7450,Hindupur,INR,MasterCard,12/30,0,0,,In-Person,Desktop
4888,2023-01-02 17:42:47,3943.94,"Randhawa, Tata and Sachdeva",6425,Sikar,EUR,American Express,10/24,0,0,,In-Person,Tablet
4889,2020-12-02 05:38:44,1270.28,"Bail, Grewal and Varghese",7646,Muzaffarnagar,INR,Visa,07/31,5,1,1,Online,Mobile
4890,2023-09-22 22:03:12,1399.9,"Buch, Behl and Biswas",4841,Srikakulam,EUR,American Express,04/25,0,0,,In-Person,Desktop
4891,2022-06-08 22:29:32,3538.99,Ray PLC,3703,Durg,EUR,American Express,01/26,12,1,,In-Person,Mobile
4892,2023-02-12 19:28:35,2950.26,Sehgal LLC,6123,Jalandhar,USD,American Express,03/29,12,1,,Online,Desktop
4893,2023-08-27 19:01:32,4474.05,"Sunder, Tak and Krishnan",4740,Vellore,INR,MasterCard,12/25,5,1,,In-Person,Tablet
4894,2020-09-06 23:20:52,4827.1,Sastry-Mahajan,6216,Bilaspur,EUR,American Express,08/32,0,0,3 or more,In-Person,Tablet
4895,2022-09-23 19:09:41,4791.88,Gill Inc,5031,Noida,INR,American Express,06/28,5,0,,In-Person,Tablet
4896,2020-02-04 15:12:54,1401.06,Mall-Goel,2787,Ludhiana,INR,MasterCard,09/26,0,1,3 or more,Online,Desktop
4897,2022-08-11 12:57:31,387.21,"Viswanathan, Rau and Kalita",3746,Kolkata,INR,American Express,05/28,0,1,1,In-Person,Mobile
4898,2021-11-01 08:09:21,3592.62,"Malhotra, Kar and Ben",2494,Satna,EUR,MasterCard,11/29,0,0,1,Online,Desktop
4899,2020-05-31 02:51:41,4445.97,Virk LLC,9140,Hospet,USD,MasterCard,03/28,12,0,3 or more,Online,Tablet
4900,2023-08-27 13:56:30,1226.94,Kale-Manne,9917,Arrah,INR,American Express,07/26,12,0,2,Online,Desktop
4901,2020-09-22 02:46:39,4504.82,Bedi Ltd,2348,Karaikudi,USD,American Express,01/32,12,0,2,In-Person,Mobile
4902,2022-10-12 02:45:19,1143.16,"Garde, Chanda and Chokshi",8434,Baranagar,EUR,MasterCard,09/31,0,1,3 or more,In-Person,Mobile
4903,2022-08-19 10:24:42,3465.97,"Kale, Buch and Badami",4369,Bally,EUR,American Express,10/29,12,0,3 or more,In-Person,Tablet
4904,2022-06-02 07:40:43,2010.51,"Choudhury, Gade and Sastry",2446,Danapur,USD,MasterCard,01/31,0,1,2,In-Person,Desktop
4905,2022-01-20 09:58:55,408.73,"Dube, Subramanian and Sachdeva",4511,Gangtok,EUR,American Express,10/27,12,0,3 or more,Online,Tablet
4906,2021-03-19 15:24:40,3430.85,"Bal, Aggarwal and Garde",3157,Warangal,INR,Visa,12/28,0,1,,Online,Tablet
4907,2022-06-23 13:51:31,1979.71,Kapur-Dhaliwal,2407,Rewa,USD,American Express,06/30,12,0,2,In-Person,Mobile
4908,2021-03-03 19:24:04,2455.6,Dube-Mangal,8956,Srinagar,INR,MasterCard,06/26,12,1,3 or more,Online,Mobile
4909,2023-06-08 13:55:40,422.01,"Srinivas, Madan and Venkataraman",4061,Bhind,INR,Visa,11/26,12,1,,In-Person,Mobile
4910,2022-04-25 23:02:31,3899.05,"Tripathi, Sinha and Sami",1198,Patiala,EUR,American Express,12/29,12,1,,Online,Desktop
4911,2021-03-22 05:42:57,620.52,"Choudhary, Grewal and Chaudhari",2469,Vadodara,EUR,Visa,11/28,5,1,,In-Person,Mobile
4912,2023-09-15 14:14:17,312.26,Kumar Group,3883,Bhind,EUR,Visa,05/32,0,0,1,Online,Mobile
4913,2020-08-01 07:42:22,390.04,Khurana-Sarna,6023,Mango,EUR,MasterCard,09/33,12,0,2,Online,Mobile
4914,2020-12-10 12:09:23,2122.03,Barman LLC,2225,Cuttack,INR,American Express,08/33,5,0,,Online,Desktop
4915,2022-06-08 06:42:25,3583.49,"Gara, Deshpande and Mand",3340,Gwalior,INR,Visa,11/31,5,1,3 or more,Online,Desktop
4916,2020-07-16 23:05:07,2231.9,Ramanathan Inc,3833,Sirsa,INR,Visa,09/27,0,0,3 or more,Online,Desktop
4917,2020-11-25 01:52:49,3806.21,Date and Sons,1106,Kulti,INR,Visa,03/25,12,0,,In-Person,Tablet
4918,2020-02-05 03:28:14,3523.78,Sami Group,8570,Anantapur,EUR,MasterCard,03/32,5,0,3 or more,Online,Tablet
4919,2020-05-26 06:52:56,1068.76,Kade Group,5366,Morbi,EUR,MasterCard,09/25,0,0,3 or more,Online,Tablet
4920,2020-01-22 22:40:18,2520.52,"Kumar, Chandra and Ravel",8244,Madhyamgram,EUR,American Express,05/32,12,1,2,Online,Mobile
4921,2023-08-25 19:55:53,1311.97,"Ravel, Verma and Cherian",8638,Madurai,EUR,MasterCard,06/32,0,1,3 or more,Online,Mobile
4922,2020-10-22 02:07:36,851.07,Jani Inc,4049,Bahraich,INR,MasterCard,03/28,5,1,3 or more,Online,Mobile
4923,2020-10-30 03:52:48,4845.23,Wadhwa-Bedi,5020,Kishanganj,EUR,Visa,12/23,0,1,3 or more,Online,Mobile
4924,2021-02-04 06:29:29,2546.52,"Cherian, Dua and Solanki",7936,Serampore,USD,American Express,07/31,0,0,1,Online,Mobile
4925,2023-09-15 01:09:48,1247.17,"Roy, Kibe and Balakrishnan",6944,Ongole,INR,MasterCard,12/30,0,1,2,In-Person,Tablet
4926,2020-06-14 05:04:51,900.05,Grover-Dash,3293,Bidar,USD,Visa,03/26,0,1,3 or more,In-Person,Tablet
4927,2020-05-23 16:51:44,4131.76,Shanker Ltd,8171,Sambalpur,INR,American Express,08/33,12,1,2,Online,Mobile
4928,2021-02-24 18:33:30,69.12,Ratti-Korpal,4421,Shimoga,INR,MasterCard,08/24,5,0,1,Online,Mobile
4929,2023-05-02 10:21:34,2747.45,Sankaran-Barad,2934,Belgaum,USD,American Express,01/32,5,1,,In-Person,Desktop
4930,2022-07-26 06:18:10,1772.7,Loyal PLC,5100,Bhimavaram,USD,MasterCard,04/28,12,1,,In-Person,Mobile
4931,2023-06-23 05:36:48,3520.83,Lalla LLC,4076,Pimpri-Chinchwad,USD,American Express,07/31,5,1,,In-Person,Mobile
4932,2020-05-06 15:24:38,611.24,Tandon-Rama,7349,Darbhanga,USD,American Express,09/24,12,0,,In-Person,Mobile
4933,2023-08-30 15:38:30,670.68,Wason and Sons,8091,Guntakal,USD,American Express,09/33,0,1,,In-Person,Mobile
4934,2022-08-01 01:07:18,4384.32,Srinivasan Ltd,2832,Bhiwani,INR,American Express,03/26,5,1,1,In-Person,Tablet
